0,156310,"[[30, 10, 27, 29, 28, 0],[24, 25, 26, 23, 22, 0],[12, 3, 17, 14, 16, 0],[6, 4, 2, 21, 20, 0],[15, 18, 19, 13, 9, 0],[8, 11, 7, 5, 1, 0]]",224.450986862
1,155728,"[[27, 10, 30, 29, 28, 0],[16, 15, 18, 26, 25, 0],[1, 20, 4, 2, 19, 0],[21, 5, 24, 7, 13, 0],[8, 11, 9, 23, 22, 0],[14, 17, 12, 3, 6, 0]]",222.988677025
2,148543,"[[27, 10, 30, 29, 28, 0],[1, 17, 16, 14, 7, 0],[25, 9, 26, 24, 23, 0],[2, 4, 22, 21, 5, 0],[3, 13, 18, 20, 19, 0],[11, 8, 15, 12, 6, 0]]",222.795455933
3,143954,"[[16, 17, 3, 14, 7, 0],[28, 30, 27, 10, 29, 0],[23, 26, 24, 25, 22, 0],[20, 21, 5, 4, 2, 0],[1, 19, 12, 13, 18, 0],[6, 15, 11, 8, 9, 0]]",221.986485004
4,152616,"[[14, 7, 6, 19, 12, 0],[1, 20, 21, 2, 4, 0],[10, 27, 30, 29, 28, 0],[22, 13, 3, 26, 24, 0],[9, 11, 17, 16, 25, 0],[8, 18, 15, 23, 5, 0]]",222.199872017
5,145869,"[[17, 15, 18, 7, 6, 0],[29, 28, 10, 27, 30, 0],[16, 2, 4, 26, 24, 0],[11, 9, 8, 25, 23, 0],[1, 20, 19, 21, 5, 0],[12, 13, 22, 3, 14, 0]]",222.202614069
6,144076,"[[27, 29, 28, 10, 30, 0],[9, 25, 24, 26, 23, 0],[11, 17, 16, 18, 14, 0],[22, 2, 4, 5, 21, 0],[13, 12, 20, 19, 1, 0],[15, 7, 8, 6, 3, 0]]",221.856978178
7,134434,"[[30, 10, 27, 28, 29, 0],[6, 7, 17, 15, 18, 0],[23, 26, 24, 25, 22, 0],[5, 2, 4, 21, 19, 0],[3, 12, 13, 20, 1, 0],[9, 11, 16, 14, 8, 0]]",222.063277006
8,151993,"[[29, 28, 10, 27, 30, 0],[13, 3, 12, 16, 26, 0],[2, 4, 19, 14, 17, 0],[24, 25, 23, 11, 15, 0],[6, 7, 18, 8, 9, 0],[22, 5, 21, 20, 1, 0]]",222.260820866
9,157585,"[[3, 12, 13, 23, 9, 0],[30, 10, 27, 29, 28, 0],[19, 14, 18, 26, 24, 0],[17, 16, 25, 22, 4, 0],[20, 1, 5, 21, 2, 0],[6, 7, 11, 8, 15, 0]]",222.215318918
10,157372,"[[30, 9, 23, 29, 28, 0],[3, 22, 13, 17, 16, 0],[25, 24, 26, 27, 10, 0],[5, 19, 15, 18, 14, 0],[1, 20, 21, 4, 2, 0],[11, 8, 12, 6, 7, 0]]",222.026753902
11,154146,"[[13, 24, 26, 30, 23, 0],[21, 4, 2, 12, 3, 0],[7, 15, 18, 14, 16, 0],[10, 27, 28, 29, 11, 0],[6, 17, 25, 9, 8, 0],[20, 1, 22, 5, 19, 0]]",222.122845888
12,146514,"[[28, 10, 27, 30, 29, 0],[24, 26, 25, 23, 22, 0],[6, 1, 19, 20, 21, 0],[4, 2, 18, 14, 17, 0],[11, 9, 8, 16, 15, 0],[5, 3, 12, 13, 7, 0]]",222.040485859
13,151180,"[[20, 1, 6, 19, 7, 0],[30, 29, 27, 10, 28, 0],[14, 12, 13, 25, 26, 0],[17, 16, 24, 23, 8, 0],[9, 11, 15, 18, 22, 0],[5, 2, 4, 3, 21, 0]]",222.059445143
14,157660,"[[12, 14, 17, 16, 8, 0],[28, 10, 27, 30, 29, 0],[22, 24, 25, 26, 23, 0],[6, 5, 21, 13, 3, 0],[18, 7, 20, 19, 15, 0],[4, 2, 11, 9, 1, 0]]",222.198711872
15,156802,"[[12, 3, 13, 18, 14, 0],[6, 15, 17, 16, 11, 0],[23, 9, 26, 8, 22, 0],[30, 10, 27, 29, 28, 0],[25, 20, 1, 24, 21, 0],[5, 4, 2, 19, 7, 0]]",222.102971077
16,146507,"[[8, 25, 24, 9, 26, 0],[7, 18, 14, 16, 13, 0],[29, 30, 28, 10, 27, 0],[17, 15, 23, 11, 22, 0],[21, 5, 4, 3, 12, 0],[2, 1, 20, 19, 6, 0]]",221.979282141
17,150298,"[[27, 10, 30, 29, 28, 0],[24, 26, 25, 23, 22, 0],[19, 6, 7, 18, 17, 0],[3, 1, 21, 4, 20, 0],[15, 12, 13, 5, 14, 0],[2, 16, 11, 9, 8, 0]]",222.179839134
18,148842,"[[8, 11, 9, 23, 24, 0],[12, 17, 16, 15, 18, 0],[27, 29, 28, 10, 30, 0],[4, 22, 26, 13, 25, 0],[3, 19, 20, 1, 21, 0],[7, 6, 14, 5, 2, 0]]",222.059525967
19,142177,"[[2, 1, 20, 22, 3, 0],[27, 28, 10, 30, 29, 0],[25, 24, 26, 23, 8, 0],[19, 6, 5, 4, 21, 0],[13, 16, 14, 15, 18, 0],[7, 12, 17, 11, 9, 0]]",221.902188063
