0,50778,"[[6, 7, 8, 9, 10, 0],[1, 2, 4, 5, 3, 0]]",23.0729811192
1,50778,"[[6, 7, 8, 9, 10, 0],[2, 4, 5, 3, 1, 0]]",21.6696238518
2,50778,"[[7, 6, 10, 8, 9, 0],[3, 1, 5, 4, 2, 0]]",21.8445899487
3,50778,"[[7, 6, 8, 9, 10, 0],[4, 2, 5, 3, 1, 0]]",21.6448981762
4,50778,"[[7, 6, 8, 9, 10, 0],[5, 4, 3, 2, 1, 0]]",22.7834072113
5,50778,"[[9, 8, 10, 6, 7, 0],[3, 4, 2, 5, 1, 0]]",21.5307099819
6,50778,"[[6, 7, 10, 9, 8, 0],[2, 4, 5, 3, 1, 0]]",22.1011281013
7,50778,"[[6, 7, 10, 9, 8, 0],[4, 2, 5, 3, 1, 0]]",22.360460043
8,50778,"[[6, 7, 10, 9, 8, 0],[2, 4, 5, 3, 1, 0]]",23.5529630184
9,50778,"[[6, 7, 10, 9, 8, 0],[1, 4, 5, 2, 3, 0]]",21.3497021198
10,50778,"[[7, 6, 10, 8, 9, 0],[5, 2, 4, 3, 1, 0]]",22.2939758301
11,50778,"[[6, 7, 10, 9, 8, 0],[3, 4, 5, 2, 1, 0]]",21.4066410065
12,50778,"[[6, 7, 9, 8, 10, 0],[1, 4, 2, 5, 3, 0]]",21.3147728443
13,50778,"[[10, 9, 8, 7, 6, 0],[4, 1, 5, 3, 2, 0]]",21.3800821304
14,50778,"[[6, 7, 8, 9, 10, 0],[5, 4, 2, 3, 1, 0]]",21.0816340446
15,50778,"[[6, 7, 10, 9, 8, 0],[5, 4, 3, 2, 1, 0]]",21.2848598957
16,50778,"[[6, 9, 8, 10, 7, 0],[3, 5, 4, 2, 1, 0]]",21.6435160637
17,50778,"[[6, 9, 8, 10, 7, 0],[4, 2, 5, 3, 1, 0]]",22.9392209053
18,50778,"[[7, 6, 10, 8, 9, 0],[4, 2, 5, 3, 1, 0]]",21.0783560276
19,50778,"[[6, 10, 9, 8, 7, 0],[1, 5, 4, 3, 2, 0]]",21.1231181622
20,50778,"[[9, 8, 7, 6, 10, 0],[3, 4, 2, 5, 1, 0]]",20.8901290894
21,50778,"[[6, 7, 8, 9, 10, 0],[2, 4, 5, 3, 1, 0]]",24.9623911381
22,50778,"[[7, 6, 10, 9, 8, 0],[4, 5, 3, 2, 1, 0]]",23.0202610493
23,50778,"[[10, 6, 7, 9, 8, 0],[2, 4, 5, 3, 1, 0]]",20.8781218529
24,50778,"[[1, 5, 3, 2, 4, 0],[6, 7, 10, 9, 8, 0]]",20.8739790916
25,50778,"[[6, 7, 10, 9, 8, 0],[2, 4, 5, 3, 1, 0]]",20.8855578899
26,50778,"[[6, 7, 8, 9, 10, 0],[2, 4, 5, 3, 1, 0]]",20.8471050262
27,50778,"[[6, 7, 10, 9, 8, 0],[2, 4, 5, 3, 1, 0]]",20.9367740154
28,50778,"[[6, 7, 10, 8, 9, 0],[3, 1, 4, 2, 5, 0]]",22.3903660774
29,50778,"[[6, 10, 9, 7, 8, 0],[2, 4, 5, 3, 1, 0]]",21.1144900322
30,50778,"[[6, 10, 8, 9, 7, 0],[4, 2, 5, 3, 1, 0]]",21.0730960369
31,50778,"[[6, 7, 8, 9, 10, 0],[1, 4, 5, 3, 2, 0]]",21.1566109657
32,50778,"[[6, 7, 9, 8, 10, 0],[2, 4, 5, 1, 3, 0]]",23.4532148838
33,50778,"[[8, 7, 6, 9, 10, 0],[5, 4, 3, 2, 1, 0]]",21.6839210987
34,50778,"[[9, 6, 7, 10, 8, 0],[4, 2, 5, 3, 1, 0]]",21.2390880585
35,50778,"[[6, 7, 10, 9, 8, 0],[4, 2, 5, 3, 1, 0]]",20.8028619289
36,50778,"[[8, 9, 6, 7, 10, 0],[4, 2, 5, 3, 1, 0]]",20.8562119007
37,50778,"[[6, 7, 8, 9, 10, 0],[1, 5, 4, 3, 2, 0]]",21.4006969929
38,50778,"[[6, 7, 10, 9, 8, 0],[4, 2, 5, 3, 1, 0]]",22.8299300671
39,50778,"[[6, 7, 8, 9, 10, 0],[5, 4, 2, 3, 1, 0]]",21.2811260223
40,50778,"[[6, 7, 10, 8, 9, 0],[2, 4, 5, 3, 1, 0]]",21.9838600159
41,50778,"[[6, 7, 10, 9, 8, 0],[1, 5, 4, 3, 2, 0]]",24.9256241322
42,50778,"[[9, 8, 10, 6, 7, 0],[5, 4, 3, 1, 2, 0]]",20.8820579052
43,50778,"[[6, 8, 7, 10, 9, 0],[1, 2, 4, 5, 3, 0]]",20.9593350887
44,50778,"[[6, 7, 10, 8, 9, 0],[5, 4, 2, 3, 1, 0]]",22.7577688694
45,50778,"[[8, 9, 10, 6, 7, 0],[5, 4, 2, 3, 1, 0]]",21.3508038521
46,50778,"[[6, 8, 9, 10, 7, 0],[5, 4, 2, 3, 1, 0]]",21.5791239738
47,50778,"[[6, 9, 8, 10, 7, 0],[1, 3, 2, 4, 5, 0]]",21.343118906
48,50778,"[[6, 7, 8, 9, 10, 0],[1, 4, 2, 5, 3, 0]]",21.3565189838
49,50778,"[[6, 7, 9, 8, 10, 0],[5, 1, 4, 2, 3, 0]]",22.7019360065
